transaction_id,transaction_date,customer_id,product,category,quantity,price,payment_method,city
TXN107934,2024-01-27,CUST255,Desk,Furniture,,2500.0,UPI,Bangalore
TXN107935,2024-01-04,CUST474,Desk,Furniture,1.0,65000.0,UPI,Pune
TXN107936,2024-02-27,CUST237,Books,Education,1.0,500.0,Card,Mumbai
TXN107937,2024-02-17,CUST500,Wallet,Accessories,2.0,2500.0,Card,Hyderabad
TXN107938,2024-03-05,CUST160,Wallet,Accessories,3.0,500.0,Cash,Bangalore
TXN107939,2024-03-03,CUST130,Office Chair,Furniture,,,Cash,Pune
TXN107940,2024-02-06,CUST441,Headphones,Electronics,3.0,500.0,Card,Hyderabad
TXN107941,2024-01-09,CUST323,Mouse,Electronics,,15000.0,Card,Hyderabad
TXN107942,2024-03-29,CUST272,Books,Education,2.0,15000.0,Cash,Pune
TXN107943,2024-02-14,CUST2,Wallet,Accessories,1.0,2500.0,Cash,Delhi
TXN107944,2024-03-07,CUST245,Office Chair,Furniture,2.0,500.0,UPI,Pune
TXN107945,2024-03-10,CUST185,Lamp,Furniture,3.0,1200.0,Cash,Pune
TXN107946,2024-03-26,CUST119,Backpack,Accessories,3.0,65000.0,Card,Bangalore
TXN107947,2024-02-03,CUST247,Notebook,Education,2.0,,Card,Hyderabad
TXN107948,2024-01-02,CUST37,Wallet,Accessories,1.0,1200.0,Card,Pune
TXN107949,2024-02-14,CUST453,Lamp,Furniture,1.0,,Cash,Bangalore
TXN107950,2024-03-12,CUST270,Mouse,Electronics,2.0,15000.0,Card,Delhi
TXN107951,2024-02-17,CUST52,Headphones,Electronics,2.0,1200.0,UPI,Pune
TXN107952,2024-03-14,CUST350,Books,Education,2.0,2500.0,Card,Bangalore
TXN107953,2024-03-10,CUST338,Backpack,Accessories,2.0,500.0,UPI,Mumbai
TXN107954,2024-03-02,CUST97,Mouse,Electronics,2.0,2500.0,UPI,Hyderabad
TXN107955,2024-01-29,CUST225,Keyboard,Electronics,1.0,2500.0,Card,Delhi
TXN107956,2024-01-16,CUST481,Notebook,Education,3.0,2500.0,Card,Pune
TXN107957,2024-02-03,CUST431,Office Chair,Furniture,1.0,15000.0,Cash,Delhi
TXN107958,2024-02-17,CUST378,Wallet,Accessories,,65000.0,Cash,Mumbai
TXN107959,2024-01-12,CUST405,Wallet,Accessories,3.0,2500.0,Card,Pune
TXN107960,2024-02-25,CUST28,Wallet,Accessories,2.0,500.0,UPI,Delhi
TXN107961,2024-01-23,CUST418,Keyboard,Electronics,,1200.0,Cash,Pune
TXN107962,2024-03-31,CUST413,Notebook,Education,2.0,500.0,Card,Mumbai
TXN107963,2024-01-02,CUST401,Wallet,Accessories,3.0,500.0,Card,Bangalore
TXN107964,2024-01-02,CUST341,Laptop,Electronics,3.0,,Cash,Hyderabad
TXN107965,2024-02-20,CUST355,Books,Education,1.0,15000.0,UPI,Hyderabad
TXN107966,2024-03-16,CUST219,Headphones,Electronics,,65000.0,Card,Hyderabad
TXN107967,2024-03-04,CUST12,Mouse,Electronics,1.0,500.0,Cash,Hyderabad
TXN107968,2024-03-29,CUST300,Backpack,Accessories,3.0,15000.0,Cash,Mumbai
TXN107969,2024-02-25,CUST242,Wallet,Accessories,1.0,15000.0,UPI,Hyderabad
TXN107970,2024-01-16,CUST375,Wallet,Accessories,,65000.0,Card,Hyderabad
TXN107971,2024-02-17,CUST75,Office Chair,Furniture,2.0,65000.0,Cash,Hyderabad
TXN107972,2024-02-13,CUST486,Notebook,Education,3.0,500.0,Card,Mumbai
TXN107973,2024-03-12,CUST175,Books,Education,,65000.0,UPI,Mumbai
TXN107974,2024-03-03,CUST433,Laptop,Electronics,,,Cash,Delhi
TXN107975,2024-01-15,CUST358,Desk,Furniture,1.0,65000.0,Card,Hyderabad
TXN107976,2024-01-13,CUST357,Wallet,Accessories,,2500.0,Card,Hyderabad
TXN107977,2024-01-26,CUST390,Notebook,Education,1.0,1200.0,Cash,Bangalore
TXN107978,invalid_date,CUST399,Lamp,Furniture,,65000.0,Cash,Delhi
TXN107979,2024-03-22,CUST325,Notebook,Education,1.0,1200.0,Cash,Bangalore
TXN107980,2024-02-07,CUST178,Backpack,Accessories,1.0,500.0,UPI,Pune
TXN107981,2024-01-23,CUST114,Lamp,Furniture,3.0,,Cash,Delhi
TXN107982,2024-02-07,CUST375,Office Chair,Furniture,2.0,65000.0,Card,Delhi
TXN107983,2024-03-30,CUST449,Keyboard,Electronics,1.0,65000.0,UPI,Delhi
TXN107984,2024-03-13,CUST402,Lamp,Furniture,2.0,1200.0,Cash,Bangalore
TXN107985,2024-01-01,CUST371,Desk,Furniture,,1200.0,Cash,Hyderabad
TXN107986,2024-02-26,CUST411,Books,Education,2.0,,UPI,Mumbai
TXN107987,2024-03-15,CUST332,Wallet,Accessories,,2500.0,UPI,Bangalore
TXN107988,2024-03-26,CUST124,Backpack,Accessories,1.0,1200.0,Card,Bangalore
TXN107989,2024-03-12,CUST421,Books,Education,2.0,500.0,UPI,Hyderabad
TXN107990,2024-03-15,CUST353,Books,Education,,500.0,Card,Delhi
TXN107991,2024-03-20,CUST392,Lamp,Furniture,3.0,1200.0,UPI,Hyderabad
TXN107992,2024-03-07,CUST400,Monitor,Electronics,2.0,15000.0,UPI,Mumbai
TXN107993,2024-03-08,CUST480,Notebook,Education,2.0,500.0,Cash,Hyderabad
TXN107994,2024-03-03,CUST2,Office Chair,Furniture,,65000.0,Cash,Delhi
TXN107995,2024-02-08,CUST352,Backpack,Accessories,1.0,2500.0,UPI,Bangalore
TXN107996,2024-01-17,CUST318,Books,Education,1.0,500.0,Cash,Pune
TXN107997,2024-03-01,CUST335,Office Chair,Furniture,1.0,1200.0,Card,Mumbai
TXN107998,2024-03-26,CUST376,Headphones,Electronics,2.0,,Card,Pune
TXN107999,2024-03-06,CUST438,Backpack,Accessories,2.0,500.0,UPI,Hyderabad
TXN108000,2024-02-28,CUST54,Mouse,Electronics,3.0,1200.0,Card,Hyderabad
TXN108001,2024-02-14,CUST13,Office Chair,Furniture,3.0,,Cash,Pune
TXN108002,2024-03-11,CUST50,Wallet,Accessories,,65000.0,Cash,Delhi
TXN108003,2024-03-10,CUST451,Notebook,Education,,,UPI,Pune
TXN108004,2024-02-12,CUST5,Office Chair,Furniture,,2500.0,Card,Delhi
TXN108005,2024-03-30,CUST401,Notebook,Education,1.0,,Card,Bangalore
TXN108006,2024-02-08,CUST469,Desk,Furniture,3.0,65000.0,UPI,Delhi
TXN108007,2024-01-11,CUST36,Backpack,Accessories,2.0,2500.0,Card,Mumbai
TXN108008,2024-01-15,CUST427,Mouse,Electronics,3.0,,Cash,Mumbai
TXN108009,2024-01-13,CUST12,Monitor,Electronics,1.0,15000.0,Cash,Delhi
TXN108010,2024-02-04,CUST241,Desk,Furniture,2.0,500.0,UPI,Mumbai
TXN108011,2024-02-09,CUST35,Office Chair,Furniture,,1200.0,UPI,Hyderabad
TXN108012,2024-02-15,CUST383,Desk,Furniture,3.0,1200.0,Card,Mumbai
TXN108013,2024-03-14,CUST414,Notebook,Education,,2500.0,Card,Mumbai
TXN108014,2024-01-18,CUST412,Backpack,Accessories,3.0,15000.0,Card,Pune
TXN108015,2024-01-07,CUST159,Headphones,Electronics,,500.0,Card,Delhi
TXN108016,2024-02-06,CUST375,Office Chair,Furniture,2.0,15000.0,Card,Delhi
TXN108017,2024-03-02,CUST103,Headphones,Electronics,1.0,,Card,Pune
TXN108018,2024-01-04,CUST238,Keyboard,Electronics,2.0,500.0,Cash,Hyderabad
TXN108019,2024-02-09,CUST306,Mouse,Electronics,,,UPI,Hyderabad
TXN108020,2024-01-29,CUST435,Monitor,Electronics,1.0,1200.0,Cash,Bangalore
TXN108021,2024-02-03,CUST74,Desk,Furniture,1.0,,Card,Delhi
TXN108022,2024-01-18,CUST66,Monitor,Electronics,3.0,,UPI,Bangalore
TXN108023,2024-01-07,CUST407,Backpack,Accessories,,,UPI,Bangalore
TXN108024,2024-03-22,CUST144,Books,Education,3.0,500.0,Cash,Bangalore
TXN108025,2024-03-02,CUST41,Wallet,Accessories,,15000.0,Cash,Mumbai
TXN108026,2024-02-15,CUST479,Mouse,Electronics,1.0,15000.0,Card,Bangalore
TXN108027,2024-02-28,CUST183,Wallet,Accessories,,2500.0,Card,Bangalore
TXN108028,2024-02-26,CUST412,Wallet,Accessories,,15000.0,Card,Hyderabad
TXN108029,2024-02-20,CUST470,Mouse,Electronics,3.0,,Cash,Bangalore
TXN108030,2024-01-21,CUST57,Mouse,Electronics,2.0,2500.0,Card,Bangalore
TXN108031,2024-02-06,CUST354,Books,Education,2.0,,Cash,Pune
TXN100010,2024-02-06,CUST293,Keyboard,Electronics,,500.0,Cash,Pune
TXN108033,2024-01-13,CUST392,Books,Education,1.0,2500.0,Cash,Hyderabad
TXN108034,2024-02-21,CUST298,Desk,Furniture,3.0,500.0,UPI,Bangalore
TXN108035,2024-01-27,CUST318,Headphones,Electronics,2.0,15000.0,Card,Hyderabad
TXN108036,2024-01-28,CUST392,Laptop,Electronics,3.0,15000.0,Card,Mumbai
TXN108037,2024-03-16,CUST170,Headphones,Electronics,1.0,15000.0,UPI,Pune
TXN108038,2024-02-25,CUST141,Notebook,Education,3.0,500.0,UPI,Pune
TXN108039,2024-03-26,CUST347,Books,Education,2.0,,Cash,Bangalore
TXN108040,2024-03-30,CUST429,Books,Education,2.0,500.0,UPI,Bangalore
TXN108041,2024-02-04,CUST36,Notebook,Education,3.0,65000.0,Cash,Delhi
TXN108042,2024-01-28,CUST195,Monitor,Electronics,,2500.0,UPI,Mumbai
TXN108043,2024-03-11,CUST23,Laptop,Electronics,,500.0,Cash,Pune
TXN108044,2024-02-20,CUST37,Lamp,Furniture,3.0,1200.0,Card,Bangalore
TXN108045,2024-02-13,CUST38,Monitor,Electronics,2.0,500.0,Card,
TXN108046,2024-02-22,CUST284,Laptop,Electronics,1.0,2500.0,Card,Pune
TXN108047,2024-01-02,CUST89,Backpack,Accessories,1.0,15000.0,UPI,Bangalore
TXN108048,2024-01-27,CUST186,Lamp,Furniture,3.0,2500.0,Card,Hyderabad
TXN108049,2024-01-14,CUST78,Wallet,Accessories,2.0,500.0,UPI,Pune
TXN108050,2024-03-26,CUST196,Mouse,Electronics,3.0,1200.0,Card,Delhi
TXN108051,2024-02-18,CUST499,Lamp,Furniture,1.0,1200.0,UPI,Mumbai
TXN100010,2024-02-19,CUST2,Books,Education,3.0,2500.0,UPI,Bangalore
TXN108053,2024-03-11,CUST141,Backpack,Accessories,2.0,500.0,Cash,Hyderabad
TXN108054,2024-01-26,CUST218,Notebook,Education,,2500.0,UPI,Mumbai
TXN108055,2024-01-25,CUST190,Wallet,Accessories,1.0,1200.0,UPI,Pune
TXN108056,2024-02-14,CUST57,Desk,Furniture,3.0,500.0,Cash,Mumbai
TXN108057,2024-01-19,CUST173,Monitor,Electronics,3.0,15000.0,Card,Bangalore
TXN108058,2024-02-18,CUST46,Lamp,Furniture,,65000.0,UPI,Pune
TXN100010,2024-01-27,CUST22,Notebook,Education,1.0,2500.0,Cash,Hyderabad
TXN108060,2024-03-28,CUST345,Monitor,Electronics,2.0,65000.0,Cash,Bangalore
TXN108061,2024-01-25,CUST51,Backpack,Accessories,,15000.0,UPI,Hyderabad
TXN108062,2024-03-14,CUST235,Backpack,Accessories,,1200.0,Card,Bangalore
TXN108063,2024-01-11,CUST148,Backpack,Accessories,1.0,,UPI,Bangalore
TXN108064,2024-02-26,CUST88,Lamp,Furniture,2.0,65000.0,Cash,Pune
TXN108065,2024-02-18,CUST8,Keyboard,Electronics,,2500.0,Card,Mumbai
TXN108066,2024-02-29,CUST469,Lamp,Furniture,,2500.0,UPI,Delhi
TXN108067,2024-03-07,CUST500,Books,Education,2.0,1200.0,UPI,Hyderabad
TXN108068,2024-02-11,CUST397,Desk,Furniture,3.0,1200.0,UPI,Delhi
TXN108069,2024-03-26,CUST425,Books,Education,2.0,65000.0,Cash,Delhi
TXN108070,2024-03-31,CUST76,Monitor,Electronics,2.0,15000.0,UPI,Hyderabad
TXN108071,2024-03-30,CUST382,Headphones,Electronics,2.0,65000.0,Cash,Delhi
TXN108072,2024-03-28,CUST364,Notebook,Education,3.0,2500.0,UPI,Pune
TXN108073,2024-02-19,CUST185,Headphones,Electronics,,65000.0,Cash,Pune
TXN108074,2024-03-23,CUST212,Wallet,Accessories,1.0,,Card,Bangalore
TXN108075,2024-02-14,CUST310,Books,Education,,15000.0,UPI,Mumbai
TXN108076,2024-03-27,CUST229,Books,Education,2.0,15000.0,Card,Pune
TXN108077,2024-01-15,CUST409,Laptop,Electronics,3.0,2500.0,Card,Delhi
TXN108078,2024-03-16,CUST403,Headphones,Electronics,2.0,1200.0,Card,Mumbai
TXN108079,2024-01-18,CUST350,Backpack,Accessories,3.0,65000.0,Cash,Hyderabad
TXN108080,2024-03-22,CUST413,Notebook,Education,2.0,15000.0,Cash,Mumbai
TXN108081,2024-01-23,CUST475,Notebook,Education,3.0,65000.0,Cash,Hyderabad
TXN108082,2024-03-27,CUST245,Books,Education,2.0,500.0,Card,Bangalore
TXN108083,2024-02-20,CUST176,Wallet,Accessories,,,UPI,Hyderabad
TXN108084,2024-03-31,CUST84,Desk,Furniture,1.0,2500.0,UPI,Delhi
TXN108085,2024-03-06,CUST95,Mouse,Electronics,3.0,500.0,UPI,Pune
TXN108086,2024-01-31,CUST499,Mouse,Electronics,3.0,65000.0,Cash,Delhi
TXN108087,2024-02-03,CUST192,Books,Education,,,UPI,Bangalore
TXN108088,2024-01-23,CUST120,Keyboard,Electronics,3.0,65000.0,Card,Hyderabad
TXN108089,2024-01-22,CUST308,Headphones,Electronics,3.0,2500.0,UPI,Hyderabad
TXN108090,2024-03-15,CUST407,Wallet,Accessories,1.0,1200.0,Cash,Bangalore
TXN108091,2024-01-05,CUST165,Notebook,Education,3.0,2500.0,Card,Hyderabad
TXN108092,2024-03-25,CUST353,Backpack,Accessories,1.0,1200.0,Cash,Hyderabad
TXN108093,2024-03-27,CUST443,Wallet,Accessories,2.0,1200.0,Cash,Pune
TXN108094,2024-01-27,CUST27,Backpack,Accessories,,,UPI,Mumbai
TXN108095,2024-03-02,CUST407,Backpack,Accessories,3.0,2500.0,Card,Pune
TXN108096,2024-02-20,CUST438,Lamp,Furniture,3.0,,Card,Pune
TXN108097,2024-03-01,CUST139,Keyboard,Electronics,,,Cash,Delhi
TXN108098,2024-03-23,CUST9,Desk,Furniture,3.0,15000.0,UPI,Delhi
TXN108099,2024-01-17,CUST198,Backpack,Accessories,,,Cash,Hyderabad
TXN108100,2024-02-03,CUST465,Backpack,Accessories,,2500.0,UPI,Bangalore
TXN108101,2024-01-24,CUST96,Office Chair,Furniture,,2500.0,Cash,Hyderabad
TXN108102,2024-02-04,CUST454,Wallet,Accessories,1.0,15000.0,Card,Mumbai
TXN100010,2024-02-17,CUST444,Mouse,Electronics,3.0,500.0,Cash,Hyderabad
TXN108104,2024-02-17,CUST46,Lamp,Furniture,,500.0,Card,Mumbai
TXN100010,2024-01-03,CUST310,Notebook,Education,3.0,2500.0,Card,Mumbai
TXN108106,2024-03-29,CUST243,Wallet,Accessories,3.0,500.0,Cash,Mumbai
TXN108107,2024-02-23,CUST55,Lamp,Furniture,3.0,1200.0,UPI,Bangalore
TXN108108,2024-01-18,CUST486,Notebook,Education,2.0,2500.0,Card,Hyderabad
TXN108109,2024-01-15,CUST118,Office Chair,Furniture,1.0,2500.0,UPI,Hyderabad
TXN108110,2024-02-25,CUST327,Lamp,Furniture,3.0,1200.0,Cash,Bangalore
TXN108111,2024-01-27,CUST135,Keyboard,Electronics,2.0,1200.0,Card,Mumbai
TXN108112,2024-01-28,CUST250,Backpack,Accessories,,500.0,Card,Delhi
TXN108113,2024-02-24,CUST28,Backpack,Accessories,1.0,15000.0,Card,Mumbai
TXN108114,2024-03-10,CUST118,Wallet,Accessories,1.0,2500.0,UPI,Hyderabad
TXN108115,2024-02-05,CUST21,Books,Education,1.0,,Card,Hyderabad
TXN108116,2024-01-25,CUST165,Keyboard,Electronics,2.0,65000.0,UPI,Mumbai
TXN108117,2024-02-14,CUST462,Backpack,Accessories,2.0,2500.0,Cash,Bangalore
TXN108118,2024-01-09,CUST128,Office Chair,Furniture,3.0,,Card,Mumbai
TXN108119,2024-03-13,CUST69,Books,Education,2.0,15000.0,Card,Bangalore
TXN108120,2024-01-27,CUST435,Desk,Furniture,2.0,15000.0,Cash,Hyderabad
TXN108121,2024-02-22,CUST497,Wallet,Accessories,,500.0,Cash,Bangalore
TXN108122,2024-03-18,CUST437,Notebook,Education,3.0,15000.0,UPI,Mumbai
TXN108123,2024-01-24,CUST495,Notebook,Education,,2500.0,Cash,Pune
TXN108124,2024-02-29,CUST334,Notebook,Education,3.0,65000.0,Cash,Hyderabad
TXN108125,2024-03-17,CUST334,Notebook,Education,,65000.0,Cash,Mumbai
TXN108126,2024-03-01,CUST59,Office Chair,Furniture,1.0,15000.0,Card,Delhi
TXN108127,2024-01-10,CUST40,Books,Education,2.0,65000.0,Cash,Pune
TXN108128,2024-03-10,CUST365,Wallet,Accessories,1.0,500.0,Cash,Hyderabad
TXN108129,2024-01-15,CUST23,Mouse,Electronics,,65000.0,Card,Delhi
TXN108130,2024-02-02,CUST131,Headphones,Electronics,3.0,2500.0,Card,Pune
TXN108131,2024-03-29,CUST33,Desk,Furniture,,15000.0,Cash,Bangalore
TXN108132,2024-03-28,CUST348,Laptop,Electronics,1.0,65000.0,UPI,Delhi
TXN108133,2024-01-12,CUST154,Books,Education,1.0,15000.0,Card,Pune
TXN108134,2024-03-10,CUST384,Laptop,Electronics,1.0,65000.0,Cash,Delhi
TXN108135,2024-02-26,CUST85,Wallet,Accessories,1.0,2500.0,UPI,Pune
TXN108136,2024-03-28,CUST98,Notebook,Education,,65000.0,UPI,Bangalore
TXN108137,2024-01-06,CUST370,Desk,Furniture,3.0,65000.0,Card,Pune
TXN108138,2024-03-16,CUST346,Desk,Furniture,,,Cash,Mumbai
TXN108139,2024-01-13,CUST5,Desk,Furniture,,15000.0,UPI,Bangalore
TXN108140,2024-02-12,CUST481,Desk,Furniture,3.0,65000.0,Cash,Bangalore
TXN108141,2024-02-05,CUST21,Keyboard,Electronics,1.0,,Cash,Mumbai
TXN108142,2024-03-16,CUST235,Wallet,Accessories,,15000.0,Cash,Hyderabad
TXN108143,2024-01-07,CUST225,Laptop,Electronics,2.0,500.0,Card,Mumbai
TXN108144,2024-03-28,CUST351,Notebook,Education,3.0,65000.0,Card,Mumbai
TXN108145,2024-02-29,CUST209,Books,Education,3.0,1200.0,Cash,Delhi
TXN108146,2024-03-16,CUST201,Backpack,Accessories,2.0,2500.0,Card,Mumbai
TXN108147,2024-01-28,CUST488,Backpack,Accessories,2.0,65000.0,Card,Pune
TXN108148,2024-01-20,CUST60,Lamp,Furniture,1.0,2500.0,Card,Delhi
TXN108149,2024-03-07,CUST323,Lamp,Furniture,,,Cash,Pune
TXN108150,2024-01-08,CUST335,Backpack,Accessories,3.0,1200.0,Card,Pune
TXN108151,2024-01-01,CUST323,Wallet,Accessories,3.0,2500.0,Cash,Delhi
TXN108152,2024-03-26,CUST424,Books,Education,2.0,500.0,Cash,Pune
TXN108153,2024-01-13,CUST245,Lamp,Furniture,1.0,2500.0,Cash,Bangalore
TXN108154,2024-02-14,CUST384,Desk,Furniture,3.0,15000.0,UPI,Bangalore
TXN108155,2024-02-09,CUST351,Notebook,Education,2.0,2500.0,Cash,Bangalore
TXN108156,2024-03-25,CUST367,Monitor,Electronics,2.0,500.0,Cash,Delhi
TXN108157,2024-01-29,CUST113,Books,Education,,500.0,Card,Hyderabad
TXN108158,2024-01-15,CUST68,Keyboard,Electronics,,2500.0,Cash,Mumbai
TXN108159,2024-03-05,CUST14,Wallet,Accessories,1.0,2500.0,Cash,Hyderabad
TXN108160,2024-03-26,CUST298,Notebook,Education,1.0,1200.0,UPI,Delhi
TXN108161,2024-02-05,CUST77,Headphones,Electronics,1.0,15000.0,UPI,Delhi
TXN108162,2024-02-26,CUST447,Books,Education,1.0,65000.0,Card,Pune
TXN108163,2024-01-29,CUST143,Desk,Furniture,,15000.0,Cash,Bangalore
TXN108164,2024-01-05,CUST23,Backpack,Accessories,1.0,,Cash,Bangalore
TXN108165,2024-02-19,CUST180,Notebook,Education,1.0,,UPI,Delhi
TXN108166,2024-03-18,CUST489,Backpack,Accessories,1.0,1200.0,Card,Pune
TXN108167,2024-03-01,CUST31,Backpack,Accessories,,500.0,Cash,Hyderabad
TXN108168,2024-01-09,CUST396,Backpack,Accessories,,1200.0,Card,Bangalore
TXN108169,2024-01-18,CUST341,Notebook,Education,,500.0,Card,Hyderabad
TXN108170,2024-01-12,CUST117,Headphones,Electronics,,1200.0,UPI,Mumbai
TXN108171,2024-03-23,CUST472,Books,Education,,1200.0,Card,Hyderabad
TXN108172,2024-03-18,CUST442,Keyboard,Electronics,2.0,,Cash,Pune
TXN108173,2024-02-18,CUST85,Keyboard,Electronics,1.0,65000.0,Card,Mumbai
TXN108174,2024-01-09,CUST18,Notebook,Education,,500.0,Card,Mumbai
TXN108175,2024-01-26,CUST367,Books,Education,,500.0,UPI,Hyderabad
TXN108176,2024-01-15,CUST154,Wallet,Accessories,2.0,15000.0,Card,Mumbai
TXN108177,2024-02-16,CUST448,Headphones,Electronics,1.0,65000.0,UPI,Pune
TXN108178,2024-01-23,CUST174,Wallet,Accessories,2.0,15000.0,UPI,Bangalore
TXN108179,2024-03-08,CUST494,Lamp,Furniture,,500.0,Cash,Mumbai
TXN108180,2024-01-21,CUST35,Desk,Furniture,1.0,2500.0,UPI,Mumbai
TXN100010,2024-03-28,CUST198,Office Chair,Furniture,,1200.0,UPI,Pune
TXN108182,2024-03-29,CUST184,Lamp,Furniture,,65000.0,Card,Pune
TXN108183,2024-03-29,CUST478,Wallet,Accessories,3.0,15000.0,Cash,Bangalore
TXN108184,2024-03-02,CUST65,Laptop,Electronics,3.0,2500.0,Card,Hyderabad
TXN108185,2024-03-15,CUST154,Books,Education,2.0,15000.0,Cash,Mumbai
TXN108186,2024-02-02,CUST375,Office Chair,Furniture,1.0,65000.0,Card,Bangalore
TXN108187,2024-03-20,CUST362,Lamp,Furniture,2.0,2500.0,Card,Pune
TXN108188,2024-01-31,CUST386,Lamp,Furniture,3.0,500.0,Card,Pune
TXN108189,2024-01-14,CUST121,Desk,Furniture,3.0,65000.0,UPI,Pune
TXN108190,2024-03-21,CUST462,Office Chair,Furniture,3.0,15000.0,UPI,Mumbai
TXN108191,2024-01-27,CUST357,Laptop,Electronics,2.0,15000.0,Card,Delhi
TXN108192,2024-01-28,CUST380,Headphones,Electronics,2.0,,Card,Pune
TXN108193,2024-03-15,CUST16,Office Chair,Furniture,1.0,500.0,Cash,Hyderabad
TXN108194,2024-03-13,CUST110,Lamp,Furniture,1.0,65000.0,UPI,Pune
TXN108195,2024-03-24,CUST310,Headphones,Electronics,1.0,1200.0,UPI,Hyderabad
TXN108196,2024-03-06,CUST79,Backpack,Accessories,2.0,500.0,Cash,Hyderabad
TXN108197,2024-02-10,CUST473,Backpack,Accessories,1.0,2500.0,Cash,Hyderabad
TXN108198,2024-03-12,CUST5,Backpack,Accessories,2.0,2500.0,Card,Hyderabad
TXN108199,2024-02-22,CUST285,Wallet,Accessories,,65000.0,Card,Hyderabad
TXN108200,2024-02-04,CUST82,Mouse,Electronics,3.0,2500.0,UPI,Bangalore
TXN108201,2024-03-15,CUST96,Wallet,Accessories,3.0,500.0,Cash,Delhi
TXN108202,2024-02-02,CUST75,Mouse,Electronics,1.0,15000.0,UPI,Bangalore
TXN108203,2024-03-14,CUST282,Laptop,Electronics,3.0,15000.0,UPI,Delhi
TXN108204,2024-02-20,CUST183,Lamp,Furniture,1.0,2500.0,Cash,Delhi
TXN108205,2024-02-04,CUST276,Backpack,Accessories,3.0,500.0,Card,Bangalore
TXN108206,2024-01-25,CUST334,Notebook,Education,2.0,15000.0,UPI,Delhi
TXN108207,2024-01-08,CUST260,Office Chair,Furniture,3.0,2500.0,Cash,Mumbai
TXN108208,2024-01-12,CUST488,Monitor,Electronics,3.0,65000.0,Cash,Bangalore
TXN108209,2024-02-04,CUST479,Notebook,Education,,2500.0,Cash,Mumbai
TXN108210,2024-02-19,CUST60,Notebook,Education,1.0,500.0,UPI,Bangalore
TXN108211,2024-03-22,CUST174,Mouse,Electronics,2.0,,Cash,Delhi
TXN108212,2024-02-15,CUST89,Monitor,Electronics,3.0,65000.0,UPI,Hyderabad
TXN108213,2024-01-03,CUST411,Books,Education,3.0,2500.0,Cash,Bangalore
TXN108214,2024-02-06,CUST166,Notebook,Education,1.0,65000.0,Card,Bangalore
TXN108215,2024-02-25,CUST307,Wallet,Accessories,2.0,15000.0,Cash,Mumbai
TXN108216,2024-01-07,CUST114,Headphones,Electronics,,1200.0,Card,Bangalore
TXN108217,2024-02-02,CUST111,Monitor,Electronics,,2500.0,UPI,Bangalore
TXN108218,2024-02-13,CUST405,Headphones,Electronics,,500.0,UPI,Mumbai
TXN108219,2024-01-30,CUST383,Office Chair,Furniture,2.0,2500.0,UPI,Delhi
TXN108220,2024-02-24,CUST357,Lamp,Furniture,,,UPI,Mumbai
TXN108221,2024-02-20,CUST458,Books,Education,3.0,500.0,UPI,Mumbai
TXN108222,2024-01-22,CUST107,Keyboard,Electronics,3.0,1200.0,UPI,Mumbai
TXN108223,2024-03-11,CUST145,Wallet,Accessories,,15000.0,Card,Pune
TXN100010,2024-03-30,CUST45,Keyboard,Electronics,3.0,1200.0,UPI,Hyderabad
TXN108225,2024-01-30,CUST381,Wallet,Accessories,2.0,15000.0,Card,Mumbai
TXN108226,2024-02-26,CUST371,Headphones,Electronics,1.0,2500.0,Card,Mumbai
TXN108227,2024-02-15,CUST489,Headphones,Electronics,2.0,15000.0,Cash,Mumbai
TXN108228,2024-03-09,CUST287,Office Chair,Furniture,3.0,65000.0,UPI,Delhi
TXN108229,2024-02-03,CUST222,Backpack,Accessories,3.0,1200.0,UPI,Bangalore
TXN108230,2024-01-26,CUST163,Backpack,Accessories,,,Card,Delhi
TXN108231,2024-02-09,CUST428,Desk,Furniture,3.0,2500.0,Cash,Delhi
TXN108232,2024-03-17,CUST473,Desk,Furniture,3.0,,UPI,Mumbai
TXN108233,2024-02-24,CUST227,Monitor,Electronics,1.0,1200.0,Cash,Mumbai
TXN108234,2024-01-21,CUST426,Lamp,Furniture,1.0,2500.0,UPI,Delhi
TXN108235,2024-01-03,CUST139,Lamp,Furniture,,15000.0,Cash,Mumbai
TXN108236,2024-02-04,CUST100,Notebook,Education,,500.0,UPI,Pune
TXN108237,2024-03-05,CUST235,Books,Education,,1200.0,Card,Bangalore
TXN108238,2024-02-06,CUST77,Notebook,Education,3.0,500.0,UPI,Mumbai
TXN108239,2024-01-09,CUST348,Wallet,Accessories,,15000.0,Cash,Delhi
TXN108240,2024-03-15,CUST290,Wallet,Accessories,,65000.0,Cash,Pune
TXN108241,2024-03-31,CUST437,Backpack,Accessories,,,Card,Hyderabad
TXN108242,2024-03-09,CUST485,Headphones,Electronics,,,Cash,Pune
TXN108243,2024-01-10,CUST451,Monitor,Electronics,2.0,,UPI,Mumbai
TXN100010,2024-01-25,CUST42,Desk,Furniture,2.0,2500.0,Cash,Bangalore
TXN108245,2024-03-02,CUST147,Lamp,Furniture,,2500.0,Card,Bangalore
TXN108246,2024-02-12,CUST12,Backpack,Accessories,2.0,1200.0,Card,Bangalore
TXN108247,2024-01-02,CUST386,Wallet,Accessories,3.0,65000.0,Card,Hyderabad
TXN108248,2024-01-04,CUST66,Notebook,Education,,2500.0,Cash,Hyderabad
TXN108249,2024-01-13,CUST496,Office Chair,Furniture,3.0,1200.0,Card,Pune
